Device,Max Clients,Unique Clients,Building
Webster 334,7,10,Webster Hall
Snyder 401C Hallway,0,0,Snyder Hall
Webster 403 Hallway,1,2,Webster Hall
Webster 200A,1,8,Webster Hall
Snyder 410 Hallway,0,1,Snyder Hall
Webster 332 Hallway,4,8,Webster Hall
Webster 201,1,1,Webster Hall
Webster 222 Hallway,0,1,Webster Hall
Snyder 411 Hallway,0,0,Snyder Hall
Spalding 353B,1,4,Spalding Hall
Spalding 354D,2,5,Spalding Hall
Paradise Palms DH Makai Dining,0,1,Paradise Palms
Paradise Palms Dunkin,0,3,Paradise Palms
Spalding 352,1,1,Spalding Hall
Spalding 255,3,10,Spalding Hall
Paradise Palms Center Dining,2,5,Paradise Palms
Spalding 454,0,3,Spalding Hall
Spalding 362,0,0,Spalding Hall
Spalding 358,0,0,Spalding Hall
Spalding 155 Mauka Ewa,1,1,Spalding Hall
Paradise Palms Ewa Makai Dining,1,2,Paradise Palms
Paradise Palms DH Mauka Dining,0,1,Paradise Palms
Spalding 155 Makai Ewa,0,1,Spalding Hall
Spalding 354,1,7,Spalding Hall
Spalding 155 Makai DH,0,0,Spalding Hall
Spalding 360,1,2,Spalding Hall
Spalding 453A,1,3,Spalding Hall
Spalding 257,0,0,Spalding Hall
Spalding 155 Mauka DH,0,0,Spalding Hall
Paradise Palms Ewa Mauka Dining,2,15,Paradise Palms
Snyder 401 Hallway,0,0,Snyder Hall
Snyder 107 BET,0,0,Snyder Hall
Emergency Call Box Snyder,0,4,Snyder Hall
Noelani A 107T,4,6,Noelani
HIG 314A,0,1,HIG
HIG 351 Hallway,2,6,HIG
HIG 312,1,2,HIG
HIG 340,2,3,HIG
HIG 305A,1,4,HIG
HIG 318,6,20,HIG
HIG 131,1,11,HIG
HIG 364 Hallway,1,2,HIG
HIG 353,0,3,HIG
HIG 337,2,2,HIG
HIG 367,0,0,HIG
HIG 316,1,1,HIG
HIG 333,2,3,HIG
HIG 303,1,8,HIG
HIG 109,3,13,HIG
HIG 315,0,0,HIG
HIG 376,1,2,HIG
HIG 151,1,13,HIG
HIG 311,0,4,HIG
HIG 110 Mauka Ewa,0,0,HIG
HIG 375,1,7,HIG
HIG 105B,0,5,HIG
HIG 110 Mauka DH,1,2,HIG
HIG 108,2,3,HIG
HIG 372,1,4,HIG
HIG 117A,0,9,HIG
HIG 309,0,0,HIG
HIG 310,0,0,HIG
HIG 321,4,9,HIG
HIG 131A,2,7,HIG
HIG 362,2,3,HIG
Kuykendall 101 Ewa Makai,0,0,Kuykendall
Kuykendall 106 Hallway,3,11,Kuykendall
HIG 417 Mauka,0,1,HIG
HIG 440,1,4,HIG
HIG 215C,1,2,HIG
HIG 116,1,6,HIG
HIG 213,0,0,HIG
Kuykendall 101 DH,0,0,Kuykendall
Kuykendall 310 Hallway,1,3,Kuykendall
Kuykendall 307 Hallway,0,0,Kuykendall
HIG 412,1,5,HIG
HIG 410A,0,2,HIG
HIG 135,0,1,HIG
HIG 305,1,5,HIG
HIG 211,0,2,HIG
HIG 413,4,6,HIG
HIG 432,3,9,HIG
HIG 232,1,11,HIG
Kuykendall 210 Hallway,2,3,Kuykendall
HIG 214,0,0,HIG
Kuykendall 415 Hallway,1,2,Kuykendall
HIG 336,3,4,HIG
Kuykendall 412 Hallway,2,2,Kuykendall
HIG 131C,4,5,HIG
HIG 210,0,1,HIG
Kuykendall 213,1,2,Kuykendall
Kuykendall 201A,3,3,Kuykendall
HIG 205,0,0,HIG
HIG P3,0,0,HIG
Kuykendall 521 Hallway,0,0,Kuykendall
Kuykendall 101 Ewa Mauka,0,0,Kuykendall
HIG 222,0,5,HIG
HIG 406,0,2,HIG
HIG 238,1,4,HIG
Kuykendall 316 Hallway,0,2,Kuykendall
Kuykendall 409 Hallway,1,3,Kuykendall
HIG 409D,2,3,HIG
HIG 411,5,6,HIG
HIG 107,0,4,HIG
HIG 105,1,3,HIG
HIG 418,1,1,HIG
Kuykendall 323 Hallway,0,0,Kuykendall
HIG 152 Ewa,1,3,HIG
HIG B005,0,0,HIG
HIG 215,0,0,HIG
Art 316,1,3,Art
Art 214,6,10,Art
Art 214 CA,0,0,Art
Art 303,1,4,Art
Art 132 Makai DH,0,0,Art
Art 137,3,33,Art
Art 321,1,19,Art
Art 218,0,0,Art
Art 215,0,1,Art
Art 322,1,14,Art
Art 370,0,5,Art
Art 346,0,6,Art
Art 114,0,0,Art
Art 311,1,2,Art
Art 331T,2,18,Art
Art 364,2,7,Art
Art 204,2,10,Art
Art 355,2,2,Art
Art 132 Mauka,0,2,Art
Art 132 Makai,0,2,Art
Art 144,1,2,Art
Art 103C,0,0,Art
Art 210,1,4,Art
Art 339,1,3,Art
Art 134,1,3,Art
Art 205 Hallway,1,6,Art
Art 314,1,12,Art
Art 110,1,5,Art
Art 119A,1,17,Art
Sakamaki D301 Hallway,0,0,Sakamaki
Sakamaki B401 Hallway,1,6,Sakamaki
Sakamaki C301,1,2,Sakamaki
Sakamaki A104,2,15,Sakamaki
Sakamaki A300,0,0,Sakamaki
Sakamaki A102,1,9,Sakamaki
Sakamaki D306 Hallway,3,3,Sakamaki
Sakamaki C103,1,4,Sakamaki
Sakamaki C204B,3,11,Sakamaki
Sakamaki B309,1,2,Sakamaki
Sakamaki BET,1,1,Sakamaki
Sakamaki B211,0,1,Sakamaki
Sakamaki A415 Hallway,3,3,Sakamaki
Sakamaki D202H Hallway,0,4,Sakamaki
Sakamaki A201 Hallway,1,2,Sakamaki
Sakamaki D400 Hallway,1,3,Sakamaki
Sakamaki C308,0,1,Sakamaki
Sakamaki A311 Hallway,0,0,Sakamaki
Sakamaki A101,1,8,Sakamaki
Sakamaki A407 Hallway,1,1,Sakamaki
Sakamaki D101 Makai,0,8,Sakamaki
Sakamaki C102,1,5,Sakamaki
Sakamaki B416A Hallway,1,1,Sakamaki
Sakamaki D202C Hallway,2,2,Sakamaki
Sakamaki C407 Hallway,2,2,Sakamaki
Sakamaki D400A,0,1,Sakamaki
Sakamaki C400 Hallway,1,1,Sakamaki
Sakamaki B201 Hallway,1,1,Sakamaki
Sakamaki B102,1,3,Sakamaki
Sakamaki D303 Hallway,0,2,Sakamaki
Sakamaki B414,0,0,Sakamaki
Sakamaki B104,1,5,Sakamaki
Sakamaki B305 Hallway,3,3,Sakamaki
Sakamaki D101 Mauka,1,13,Sakamaki
Sakamaki B308,0,1,Sakamaki
Sakamaki D102,1,8,Sakamaki
Sakamaki C204A,0,2,Sakamaki
Sakamaki A206 Hallway,0,1,Sakamaki
Sakamaki B211 Hallway,0,1,Sakamaki
Sakamaki A305 Hallway,2,6,Sakamaki
Sakamaki C104,2,10,Sakamaki
Sakamaki B414 Hallway,1,1,Sakamaki
Sakamaki B207 Hallway,0,0,Sakamaki
Sakamaki B301,0,5,Sakamaki
Sakamaki C400,0,0,Sakamaki
Sakamaki C101,2,11,Sakamaki
Sakamaki C203,0,0,Sakamaki
Sakamaki C202,0,3,Sakamaki
Sakamaki B103,1,3,Sakamaki
Sakamaki A204 Hallway,0,2,Sakamaki
Sakamaki A411,1,1,Sakamaki
Sakamaki B101,2,16,Sakamaki
Sakamaki D103,3,11,Sakamaki
Sakamaki C305 Hallway,2,2,Sakamaki
Sakamaki C204E,1,8,Sakamaki
Sakamaki D414,0,4,Sakamaki
Sakamaki D201,0,1,Sakamaki
Sakamaki C201,1,3,Sakamaki
Sakamaki A103,0,10,Sakamaki
POST 121,1,4,POST
POST 703,0,0,POST
POST 205,6,8,POST
POST 105B,6,8,POST
POST 606,1,1,POST
POST 612,1,2,POST
POST 406H Hallway,1,2,POST
POST 814,2,2,POST
POST 702 Hallway,0,1,POST
POST 517,0,0,POST
POST 318B,1,1,POST
POST 807B,1,1,POST
POST 305,5,11,POST
POST 708 Hallway,1,1,POST
POST 316,1,3,POST
POST 805 Hallway,2,3,POST
POST 708,0,0,POST
POST 617,2,5,POST
POST 524,0,1,POST
POST 401A,5,8,POST
POST 412C Hallway,1,1,POST
POST 630A,0,0,POST
POST 325,5,7,POST
POST 810 Hallway,1,1,POST
POST 720 Hallway,3,3,POST
POST 733,3,3,POST
POST 813 Hallway,1,1,POST
POST 2nd Fl Foyer,1,14,POST
POST 414,3,12,POST
POST BET,1,2,POST
POST 303,1,5,POST
POST 418,0,1,POST
POST 406E,2,3,POST
POST 427,1,2,POST
POST 214,2,5,POST
POST 823,1,3,POST
POST 401,2,3,POST
POST 512,1,2,POST
POST 801,1,3,POST
Art 124 Hallway,2,2,Art
POST 535,1,2,POST
POST 207G,11,14,POST
POST 409D,2,2,POST
POST 028B,2,2,POST
POST 615,5,5,POST
POST 505,0,0,POST
POST 109 Makai,0,3,POST
POST 501,1,2,POST
POST 819,2,2,POST
POST 515A Hallway,0,1,POST
POST 509,3,3,POST
POST 319,2,5,POST
POST 409G Hallway,1,4,POST
POST 207C,2,5,POST
POST 112A,1,3,POST
POST 103,2,6,POST
POST 126 Mauka,1,13,POST
POST 714 Hallway,4,5,POST
POST 413,1,1,POST
POST 802,0,0,POST
POST 842,2,3,POST
POST 134,3,12,POST
POST 409B Hallway,2,3,POST
POST 208,1,4,POST
POST 415,1,3,POST
POST 601,0,2,POST
POST 127 Mauka,0,4,POST
POST 818,0,0,POST
POST 706,0,0,POST
POST 613 Hallway,1,1,POST
POST 302,2,3,POST
POST 816,0,0,POST
POST 037,1,5,POST
POST 003,1,8,POST
POST 318A,1,1,POST
POST 619F,1,4,POST
POST 127 Makai,1,22,POST
POST 621A,1,3,POST
ITC 301 Cubicle 322,1,2,ITC
ITC 101 Cubicle 111,4,20,ITC
Life Science 302,1,8,Life Science Building
ITC 301G,3,12,ITC
Life Science 223A,0,0,Life Science Building
ITC 105B Conference,4,8,ITC
Life Science 316,2,10,Life Science Building
Life Science 115C,7,11,Life Science Building
Life Science 115B,0,1,Life Science Building
Life Science 211,5,20,Life Science Building
Life Science 214,0,10,Life Science Building
Life Science 226A,1,2,Life Science Building
Life Science 203E,1,9,Life Science Building
Life Science 103,4,25,Life Science Building
Life Science 301 Makai,2,8,Life Science Building
Life Science 104,1,3,Life Science Building
Life Science 102,1,2,Life Science Building
Life Science 217,1,7,Life Science Building
Life Science 318,1,8,Life Science Building
Life Science 216,2,10,Life Science Building
ITC 501K,6,7,ITC
Life Science 320A,2,2,Life Science Building
Life Science 303,0,2,Life Science Building
Life Science 204A,0,0,Life Science Building
Life Science 100NR,2,14,Life Science Building
Life Science 218,1,5,Life Science Building
Life Science 226B,2,17,Life Science Building
Life Science 100TE,2,16,Life Science Building
Life Science 314 Mauka,4,12,Life Science Building
Life Science 302B,0,0,Life Science Building
ITC 501A,5,7,ITC
ITC 501 Cubicle 522,1,3,ITC
Life Science 227B,1,2,Life Science Building
Life Science 206,1,2,Life Science Building
Life Science 109C,1,6,Life Science Building
ITC 501G,4,7,ITC
ITC 501 Cubicle 503,3,3,ITC
ITC 501 Cubicle 531,4,4,ITC
ITC 301 Cubicle 331,2,2,ITC
ITC 115 Hallway,6,37,ITC
Life Science Exterior Makai-DH,4,74,Life Science Building
Life Science 201,2,7,Life Science Building
Life Science 101,0,0,Life Science Building
Life Science 115D,1,10,Life Science Building
Life Science 209A,4,37,Life Science Building
Life Science 227A,1,3,Life Science Building
Life Science 227D,0,3,Life Science Building
Life Science Exterior Makai-Ewa,3,25,Life Science Building
Life Science 225A,4,4,Life Science Building
Life Science 224,2,7,Life Science Building
Watanabe 217 Hallway,1,5,Watanabe
Watanabe 112 Ewa,0,3,Watanabe
Watanabe 404 Hallway,2,4,Watanabe
Watanabe 432 Hallway,3,5,Watanabe
PSB 108,0,1,Physical Science Building
PSB 209,2,3,Physical Science Building
Watanabe 420 Ewa,0,0,Watanabe
PSB 313,1,1,Physical Science Building
Watanabe 302 Hallway,3,6,Watanabe
Watanabe 234 Hallway,0,4,Watanabe
Watanabe 310 Hallway,1,2,Watanabe
Watanabe 420 DH,1,1,Watanabe
PSB 217 Mauka DH,0,0,Physical Science Building
Watanabe 202 Hallway,0,1,Watanabe
Watanabe 205 Hallway,2,6,Watanabe
Watanabe 312 Hallway,2,3,Watanabe
PSB 314,0,1,Physical Science Building
Watanabe 306 Hallway,2,3,Watanabe
PSB 309A,1,1,Physical Science Building
Watanabe 113,1,3,Watanabe
PSB 312C,0,1,Physical Science Building
Watanabe 336 Hallway,2,2,Watanabe
PSB 208 Ewa,0,0,Physical Science Building
Watanabe 327 Hallway,2,2,Watanabe
PSB 311 Ewa Makai,1,1,Physical Science Building
Watanabe 416,1,3,Watanabe
Keller 206,1,8,Keller
Watanabe 428 Hallway,2,2,Watanabe
Keller 3rd Fl Lounge,3,24,Keller
Watanabe 114,2,10,Watanabe
Keller 218,1,14,Keller
Keller 103 LAVA,1,3,Keller
Watanabe 415,0,0,Watanabe
Watanabe 225 Hallway,5,6,Watanabe
Keller 219,4,27,Keller
Keller 401A Hallway,1,1,Keller
Keller 301A Hallway,0,3,Keller
Keller 413,1,3,Keller
Keller 402,1,3,Keller
Keller 303 Ewa,1,8,Keller
Keller 214,4,16,Keller
Keller 213,2,7,Keller
Keller 304A Hallway,2,2,Keller
Keller 304 Hallway,1,2,Keller
Keller 313,0,10,Keller
Keller 301,2,25,Keller
Keller 302 DH,0,7,Keller
Keller 302 Ewa,2,9,Keller
Keller 303 DH,1,4,Keller
Keller 403 Hallway,2,4,Keller
Keller 314,0,2,Keller
Keller 414,0,3,Keller
Keller 403,0,1,Keller
Keller 401,3,10,Keller
Bilger Hall 319 Makai,1,7,Bilger Hall
Bilger Hall 309,5,13,Bilger Hall
Keller 102 Makai Ewa,1,2,Keller
Keller 102 Makai DH,2,2,Keller
Keller 102 Mauka,0,1,Keller
Keller 201,1,3,Keller
Keller 404,2,4,Keller
Bilger Hall 335 Mauka DH,0,0,Bilger Hall
Bilger Hall 201,1,10,Bilger Hall
Keller 406,1,2,Keller
Bilger Hall 212,4,13,Bilger Hall
Bilger Hall 337,1,1,Bilger Hall
Keller 209,3,12,Keller
Bilger Hall 314,4,12,Bilger Hall
Bilger Hall 239 Hallway,7,9,Bilger Hall
Keller 203,5,39,Keller
Bilger Hall 335 Mauka Ewa,1,7,Bilger Hall
Keller 103 Vault,0,0,Keller
Keller 204,4,6,Keller
Bilger Hall 341A,2,2,Bilger Hall
Bilger Hall 152 Ewa Mauka,1,4,Bilger Hall
Bilger Hall 116,3,7,Bilger Hall
Bilger Hall 150 Ewa,0,2,Bilger Hall
Bilger Hall 112,1,20,Bilger Hall
Bilger Hall 311A,1,7,Bilger Hall
Bilger Hall 335 Makai Ewa,2,5,Bilger Hall
Bilger Addition 217 Hallway,1,7,Bilger Addition
Krauss 101B Hallway,2,13,Krauss
Bilger Hall 207,5,7,Bilger Hall
Bilger Addition 103 Hallway,4,10,Bilger Addition
Bilger Addition 105 Hallway,1,11,Bilger Addition
Bilger Addition 405 Hallway,3,7,Bilger Addition
Bilger Hall 152 DH Mauka,2,7,Bilger Hall
Bilger Hall 235 Hallway,2,11,Bilger Hall
Bilger Hall 107,3,7,Bilger Hall
Bilger Hall 150 Mauka,1,11,Bilger Hall
Bilger Hall 335 Makai DH,1,1,Bilger Hall
Krauss 014,1,1,Krauss
Bilger Hall 152 DH Makai,1,6,Bilger Hall
Bilger Hall 214,1,4,Bilger Hall
Krauss 120,1,7,Krauss
Bilger Hall 247 Hallway,0,1,Bilger Hall
Bilger Hall 319 Mauka,1,5,Bilger Hall
Krauss 023,4,11,Krauss
Bilger Hall 321,8,15,Bilger Hall
Bilger Hall 205,3,13,Bilger Hall
Bilger Hall 251,1,9,Bilger Hall
Krauss 011,0,0,Krauss
Krauss 002 Gallery,0,2,Krauss
Bilger Addition 214 Hallway,2,29,Bilger Addition
Bilger Hall 152 Ewa Makai,0,3,Bilger Hall
Krauss 004A,3,28,Krauss
Bilger Hall 303 Hallway,5,27,Bilger Hall
Krauss 110,1,12,Krauss
Bilger Hall 301,2,3,Bilger Hall
Bilger Addition 303 Hallway,3,8,Bilger Addition
Krauss 101J Hallway,1,7,Krauss
Bilger Hall 202,1,9,Bilger Hall
Bilger Hall 338,1,13,Bilger Hall
Bilger Hall 341,0,0,Bilger Hall
Krauss 001,0,1,Krauss
Bilger Addition 001 Hallway,0,0,Bilger Addition
Bilger Addition 211 Hallway,1,10,Bilger Addition
Bilger Hall 245 Hallway,0,0,Bilger Hall
Bilger Addition 416 Hallway,3,15,Bilger Addition
Bilger Addition 118 Hallway,2,15,Bilger Addition
Bilger Hall 119,4,11,Bilger Hall
Bilger Addition 206 Hallway,1,6,Bilger Addition
Krauss 017A Hallway,1,3,Krauss
Bilger Addition 012,1,4,Bilger Addition
Krauss 003,1,23,Krauss
Krauss Annex U Rm 7,1,7,Krauss
Bilger Addition 004 Hallway,1,1,Bilger Addition
Bilger Addition 205 Hallway,0,1,Bilger Addition
Krauss 012,1,4,Krauss
Bilger Addition 320 Hallway,1,7,Bilger Addition
Bilger Addition 302 Hallway,2,11,Bilger Addition
Krauss 114,3,12,Krauss
Bilger Addition 508,1,4,Bilger Addition
Krauss Annex 19 Rm 2,0,1,Krauss
Bilger Addition 115 Hallway,3,16,Bilger Addition
Krauss 111,2,10,Krauss
Krauss 115,3,9,Krauss
Bilger Addition 419 Hallway,2,8,Bilger Addition
Krauss Annex 19 Rm 5,0,0,Krauss
Bilger Addition 116 Hallway,2,7,Bilger Addition
Bilger Addition 418 Hallway,3,8,Bilger Addition
Bilger Addition 209,0,0,Bilger Addition
Bilger Hall 150 Makai,1,8,Bilger Hall
Bilger Hall 104,2,27,Bilger Hall
Bilger Addition 102 Hallway,2,21,Bilger Addition
Bilger Addition 317,3,6,Bilger Addition
Krauss Annex U Rm 1,3,75,Krauss
Life Science 208,2,5,Life Science Building
Life Science 109B,0,4,Life Science Building
Life Science 221,6,8,Life Science Building
Life Science 313,2,15,Life Science Building
Life Science 318A,1,3,Life Science Building
ITC 103 Cubicle 1-SW5,2,7,ITC
Life Science 322,2,4,Life Science Building
Life Science 311,2,12,Life Science Building
Life Science 108,3,16,Life Science Building
Life Science 319B,1,2,Life Science Building
Life Science 114,8,11,Life Science Building
ITC 601 Cubicle 636,2,3,ITC
Life Science 305,4,11,Life Science Building
Life Science 322A,2,5,Life Science Building
Life Science 201A,0,0,Life Science Building
Life Science Exterior Makai-Middle,2,37,Life Science Building
ITC 601A,0,0,ITC
ITC 601F,2,4,ITC
Life Science 301 Mauka,0,0,Life Science Building
Life Science 202,0,6,Life Science Building
ITC 401 Cubicle 425,2,3,ITC
Life Science Exterior Ewa,5,78,Life Science Building
Life Science 205,1,7,Life Science Building
Life Science 109D,1,6,Life Science Building
Life Science 308,1,14,Life Science Building
Life Science 314 Makai,6,7,Life Science Building
Life Science 110,3,12,Life Science Building
Life Science 320,1,11,Life Science Building
Life Science 227G,1,6,Life Science Building
Life Science 319,2,7,Life Science Building
Life Science 115A,6,23,Life Science Building
Life Science 105,2,5,Life Science Building
Life Science 303A,2,3,Life Science Building
Life Science 101E,0,1,Life Science Building
Life Science 113,6,12,Life Science Building
Life Science 203B,1,1,Life Science Building
Life Science 112,1,16,Life Science Building
ITC 501 Cubicle 516,3,3,ITC
ITC 501C,2,10,ITC
ITC 108 Training,3,13,ITC
ITC 105A Conference,2,9,ITC
ITC DC-N13,4,16,ITC
ITC 601C,6,7,ITC
ITC DC-D08,1,1,ITC
ITC 101 Cubicle 114,3,14,ITC
ITC 601 Cubicle 625,1,1,ITC
ITC 401 Cubicle 402,1,1,ITC
ITC DC-J01,1,3,ITC
ITC 401C,4,12,ITC
ITC 301D,3,12,ITC
ITC 301 Cubicle 337,3,4,ITC
ITC 104 Project Room,2,12,ITC
ITC DC-F19,1,5,ITC
ITC 601 Cubicle 617,1,1,ITC
ITC 601 Cubicle 603,2,3,ITC
ITC 601 Cubicle 607,1,2,ITC
ITC 411 Cafe,4,12,ITC
ITC 030,0,0,ITC
ITC 301 Cubicle 3-SW3,8,10,ITC
ITC 210,11,17,ITC
ITC 301H,1,4,ITC
ITC 301K,4,6,ITC
ITC 401F,4,19,ITC
ITC DC-C01,1,2,ITC
ITC 410,2,11,ITC
ITC 401K,4,6,ITC
ITC 401J,2,6,ITC
ITC 301 Cubicle 307,2,2,ITC
Auxilliary Svcs 110,6,14,Auxiliary Services
Kahawai FD,2,13,Hale Kahawai
Music 108,0,0,Music
Sinclair ACM B08A,0,1,Sinclair Library
Sinclair ACM B03 Mauka,1,3,Sinclair Library
Wainani I 451B,0,1,Wainani
Frear 310,2,3,Frear
Frear Hall 1226A,0,0,Frear
Wainani F 1105B,5,11,Wainani
QLC Outside Lanai,6,15,QLCSS
Frear Hall D 608B,3,3,Frear
Frear Hall D 910 A,0,0,Frear
Wainani G 106L,0,0,Wainani
LabSchPortableN1A,0,0,UH Lab School Portables (N)
LabSchPortableN4 DH,1,3,UH Lab School Portables (N)
LabSchPortableN4 Ewa,0,0,UH Lab School Portables (N)
LabSchPortableN3 Ewa,0,0,UH Lab School Portables (N)
LabSchPortableN2B,0,0,UH Lab School Portables (N)
LabSchPortableN1B,0,1,UH Lab School Portables (N)
LabSchPortableN2A,1,3,UH Lab School Portables (N)
Wainani I 652,1,1,Wainani
Wainani I 252,1,1,Wainani
Wainani I 355,1,5,Wainani
Wainani I 254,2,6,Wainani
Wainani I 251,0,2,Wainani
Wainani I 352,0,0,Wainani
Wainani I 353,2,2,Wainani
Wainani I 351,1,2,Wainani
Wainani I 255,1,13,Wainani
Wainani I 453,0,3,Wainani
Wainani I 455,1,3,Wainani
Wainani I 452,0,0,Wainani
Wainani I 1055,4,6,Wainani
Wainani I 1052,4,4,Wainani
Wainani I 955,2,3,Wainani
Wainani I 855,1,1,Wainani
Wainani I 851,0,0,Wainani
Wainani I 954,2,2,Wainani
Wainani I 854,3,5,Wainani
Wainani I 1051,4,4,Wainani
Wainani I 852,5,6,Wainani
Wainani I 952,4,4,Wainani
Wainani I 951,2,2,Wainani
Wainani I 853,1,2,Wainani
Wainani I 953,4,11,Wainani
Wainani I 1053,9,12,Wainani
Wainani I 1154,2,4,Wainani
Wainani I 1254,3,4,Wainani
Wainani I 1451,10,14,Wainani
Wainani I 1155,5,7,Wainani
Wainani I 1151,2,3,Wainani
Wainani I 1152,6,10,Wainani
Wainani I 1253,6,10,Wainani
Wainani I 1255,6,14,Wainani
Wainani I 1455,7,9,Wainani
Wainani I 1452,9,12,Wainani
Wainani H 156,0,0,Wainani
Wainani H 153,0,0,Wainani
Wainani F 801,5,6,Wainani
Wainani F 803,1,7,Wainani
Wainani H 256,0,0,Wainani
Wainani H 255,0,1,Wainani
Wainani H 351,2,3,Wainani
Wainani I 1153,6,12,Wainani
Wainani H 260,1,1,Wainani
Wainani H 358,0,0,Wainani
Wainani H 252,1,1,Wainani
Wainani H 259,0,1,Wainani
Wainani H 354,0,0,Wainani
Wainani H 352,1,3,Wainani
Wainani H 362,2,2,Wainani
Wainani H 355,0,0,Wainani
Wainani H 155,0,0,Wainani
Wainani H 251,0,0,Wainani
Wainani H 152,0,0,Wainani
Wainani H 157,0,0,Wainani
Wainani I 1252,4,8,Wainani
Wainani H 357,0,0,Wainani
Wainani H 258,0,0,Wainani
Wainani H 158,0,0,Wainani
Wainani H 257,0,0,Wainani
Wainani H 254,0,0,Wainani
Wainani I 1251,3,4,Wainani
Wainani H 253,1,1,Wainani
Wainani H 356,0,1,Wainani
Wainani H 360,0,0,Wainani
Wainani H 353,3,3,Wainani
Wainani H 361,0,0,Wainani
Wainani I 1454,4,5,Wainani
Wainani F 1403,10,18,Wainani
Wainani F 1405,7,11,Wainani
Wainani F 1203,5,10,Wainani
Wainani F 1204,2,5,Wainani
Wainani F 1201,5,6,Wainani
Wainani F 1205,3,4,Wainani
Wainani F 1401,4,4,Wainani
Wainani F 1104,5,8,Wainani
Wainani F 1202,6,11,Wainani
Wainani F 1103,10,16,Wainani
Wainani F 1101,3,6,Wainani
Wainani F 1404,4,8,Wainani
Wainani F 1501,3,3,Wainani
Wainani F 1502,3,5,Wainani
Wainani F 1503,3,5,Wainani
Wainani F 1402,3,8,Wainani
Wainani F 1504,2,3,Wainani
Wainani F 1505,5,9,Wainani
Wainani F 901,4,7,Wainani
Wainani F 902,2,3,Wainani
Wainani F 904,2,6,Wainani
Wainani F 1003,7,9,Wainani
Wainani F 1004,0,1,Wainani
Wainani F 1002,3,4,Wainani
Wainani F 802,6,7,Wainani
Wainani F 905,4,7,Wainani
Wainani F 1005,3,12,Wainani
Wainani F 804,1,2,Wainani
Wainani F 1001,5,7,Wainani
Wainani F 903,3,10,Wainani
Wainani F 701,4,4,Wainani
Wainani G203,0,0,Wainani
Wainani I 454,2,3,Wainani
Wainani G 301,0,0,Wainani
Wainani G 111,0,0,Wainani
Wainani G 312,0,0,Wainani
Wainani G 209,0,0,Wainani
Wainani G 206,1,3,Wainani
Wainani G 309,0,0,Wainani
Wainani G 308,0,0,Wainani
Wainani G 307,0,1,Wainani
Wainani G 205,0,0,Wainani
Wainani G 306,0,0,Wainani
Wainani G 208,0,0,Wainani
Wainani G 108,0,0,Wainani
Wainani G 305,0,1,Wainani
Wainani G 212,1,3,Wainani
Wainani G 207,0,0,Wainani
Wainani G 311,0,1,Wainani
Wainani G 202,0,0,Wainani
Wainani G 302,0,0,Wainani
Wainani G 304,0,0,Wainani
Wainani G 303,0,0,Wainani
Wainani G 310,0,0,Wainani
Wainani G 204,0,0,Wainani
Wainani G 201,1,5,Wainani
Wainani G 110,0,1,Wainani
Wainani G 105,0,3,Wainani
Wainani G 107,0,0,Wainani
POST 602,0,1,POST
POST 537,1,3,POST
POST 201,2,7,POST
POST 011 Hallway,1,3,POST
POST 723,1,1,POST
POST 311,6,8,POST
POST 820,3,4,POST
POST 413 Hallway,0,3,POST
POST 314,1,1,POST
POST 105F,5,9,POST
POST 203,3,7,POST
POST 544,0,0,POST
POST 028,7,10,POST
POST 126 Makai,1,9,POST
POST 013 Hallway,1,3,POST
POST 406C Hallway,3,7,POST
POST 109 Mauka,0,1,POST
POST 521,0,0,POST
POST 609,1,2,POST
Wainani G 109,0,0,Wainani
Athletics 247,1,2,Athletics
Athletics 246,1,10,Athletics
Wainani H 154,0,0,Wainani
Wainani F 703,8,14,Wainani
Wainani F 702,4,5,Wainani
Wainani F 704,3,4,Wainani
Wainani F 705,6,12,Wainani
Wainani F 305,9,23,Wainani
Wainani F 304,5,11,Wainani
Wainani F 301,5,10,Wainani
Wainani F 303,8,20,Wainani
Wainani F 302,10,17,Wainani
Wainani F 203,4,9,Wainani
Wainani F 202,2,15,Wainani
Wainani F 205,4,10,Wainani
Wainani F 201,5,13,Wainani
Wainani F 204,5,12,Wainani
Wainani F 503,9,15,Wainani
Wainani F 504,4,5,Wainani
Wainani F 505,7,12,Wainani
Wainani F 501,3,3,Wainani
Wainani F 502,10,14,Wainani
Wainani F 605,5,8,Wainani
Wainani F 603,6,13,Wainani
Wainani F 604,3,9,Wainani
Wainani F 602,3,6,Wainani
Wainani F 601,1,2,Wainani
Wainani F 401,8,9,Wainani
Wainani F 402,6,9,Wainani
Wainani F 404,2,4,Wainani
Wainani F 403,3,14,Wainani
Wainani F 405,2,6,Wainani
Sinclair 301 DH Makai,1,4,Sinclair Library
Sinclair 301 Ewa Mauka,2,3,Sinclair Library
Sinclair 301 Ewa Makai,1,1,Sinclair Library
Laulima 424T,3,3,Hale Laulima
Laulima FDO,0,0,Hale Laulima
Pamoa A-2,4,13,Campus Security
Murakami 153,0,0,Murakami
Frear Q 427A,0,0,Frear
Frear 804B,4,7,Frear
Frear 301C,4,6,Frear
Laulima 112,2,8,Hale Laulima
Frear D 1001C,0,0,Frear
Kahawai 416,4,6,Hale Kahawai
Anuenue 310,0,0,Anuenue
Anuenue 312,0,1,Anuenue
Anuenue 313,0,1,Anuenue
