Device,Max Clients,Unique Clients,Building
Kuykendall 621 Hallway,1,1,Kuykendall
Holmes 181 Hallway,3,86,Holmes Hall
Holmes 386,1,2,Holmes Hall
Holmes 140A,2,4,Holmes Hall
Holmes 350A,0,2,Holmes Hall
Kuykendall 408,0,1,Kuykendall
Kuykendall 223 Hallway,4,5,Kuykendall
Kuykendall 310,0,6,Kuykendall
Kuykendall 424 Hallway,1,1,Kuykendall
Holmes 183,1,1,Holmes Hall
Holmes 388,1,4,Holmes Hall
Holmes 286 Hallway,1,2,Holmes Hall
Kuykendall 401A,0,0,Kuykendall
Kuykendall 201 Hallway,1,6,Kuykendall
Kuykendall 305,0,7,Kuykendall
Kuykendall 101 Hallway DH,1,6,Kuykendall
Holmes 458,1,2,Holmes Hall
Holmes 288A,3,5,Holmes Hall
Holmes 457,1,2,Holmes Hall
Holmes 288,1,7,Holmes Hall
Kuykendall 407,1,6,Kuykendall
Kuykendall 101 Hallway Ewa,1,3,Kuykendall
Kuykendall 303,0,4,Kuykendall
Kuykendall 301 Ewa,0,1,Kuykendall
Holmes 300 Hallway,0,5,Holmes Hall
Holmes 382 Hallway,3,6,Holmes Hall
Holmes 341 Hallway,1,4,Holmes Hall
Holmes 407,7,8,Holmes Hall
Kuykendall 309,0,5,Kuykendall
Holmes 451,1,6,Holmes Hall
Holmes 304 Hallway,1,2,Holmes Hall
Holmes 182,1,1,Holmes Hall
Kuykendall 306 DH,1,6,Kuykendall
Kuykendall 301 DH,1,4,Kuykendall
Holmes 102MA,2,2,Holmes Hall
Holmes 181,1,2,Holmes Hall
Kuykendall 516 Hallway,0,0,Kuykendall
Holmes 458 Hallway,6,6,Holmes Hall
Kuykendall 724 Hallway,1,1,Kuykendall
Kuykendall 614 Hallway,1,1,Kuykendall
Holmes 358,0,0,Holmes Hall
Kuykendall 216 Hallway,0,2,Kuykendall
Holmes 387,1,7,Holmes Hall
Holmes 385 Hallway,1,14,Holmes Hall
Kuykendall 210,3,32,Kuykendall
Kuykendall 307 Ewa,0,0,Kuykendall
Holmes 286,2,5,Holmes Hall
Holmes 389,0,1,Holmes Hall
Kuykendall 623 Hallway,1,2,Kuykendall
Kuykendall 209 Ewa,0,2,Kuykendall
Holmes 455,0,0,Holmes Hall
Holmes 183 Hallway,2,24,Holmes Hall
Kuykendall 302,1,2,Kuykendall
Holmes 351 Hallway,1,2,Holmes Hall
Kuykendall 713 Hallway,0,0,Kuykendall
Kuykendall 306 Ewa,1,16,Kuykendall
Holmes 180 Mauka,0,0,Holmes Hall
Kuykendall 308,0,0,Kuykendall
Holmes 142A,0,3,Holmes Hall
Holmes 345 Hallway,2,4,Holmes Hall
Kuykendall 218 Hallway,1,4,Kuykendall
Holmes 449 Hallway,2,2,Holmes Hall
Holmes 309,1,4,Holmes Hall
Holmes 180 Makai,2,7,Holmes Hall
Holmes 101 Civil Engineering,2,6,Holmes Hall
Kuykendall 406,1,4,Kuykendall
Kuykendall Annex Rm 7,1,31,Kuykendall
Holmes 288A Hallway,2,8,Holmes Hall
Holmes 2nd Fl DH Commons,3,39,Holmes Hall
Holmes 247 Mauka,0,1,Holmes Hall
Holmes 307,2,3,Holmes Hall
Holmes 408,4,6,Holmes Hall
Holmes 485 Hallway,0,1,Holmes Hall
Holmes 482 Hallway,0,1,Holmes Hall
Holmes 489 Hallway,6,14,Holmes Hall
Holmes 102 Hallway,5,119,Holmes Hall
Holmes 406 Hallway,2,3,Holmes Hall
Holmes 408A,2,3,Holmes Hall
Holmes 100 Stairs,1,2,Holmes Hall
Holmes 101,2,7,Holmes Hall
Holmes 489,1,1,Holmes Hall
Holmes 486,1,1,Holmes Hall
Holmes 209,7,7,Holmes Hall
Holmes 102MC,0,3,Holmes Hall
Holmes Ewa Makai Stairs,2,66,Holmes Hall
Holmes 492,0,1,Holmes Hall
Holmes 207 Hallway,3,4,Holmes Hall
Moore 152,1,7,Moore Hall
Moore 153A,3,22,Moore Hall
Moore 262,1,2,Moore Hall
Moore 103,0,4,Moore Hall
Moore 331 Hallway,0,0,Moore Hall
Moore 553 Hallway,2,4,Moore Hall
Moore 104 Hallway,1,2,Moore Hall
Moore 321 Hallway,0,0,Moore Hall
Moore 109,0,11,Moore Hall
Moore 162,3,5,Moore Hall
Moore 370,1,1,Moore Hall
Moore 575 Hallway,2,5,Moore Hall
Moore 256 DH,0,10,Moore Hall
Moore 156,2,8,Moore Hall
Moore 360 Hallway,4,4,Moore Hall
Moore 302 Hallway,0,0,Moore Hall
Moore 573 Hallway,2,4,Moore Hall
Moore 115,0,1,Moore Hall
Moore 423 Makai,2,3,Moore Hall
Moore 326,0,0,Moore Hall
Moore 423 Mauka,1,2,Moore Hall
Moore 112,1,12,Moore Hall
Moore 256 Ewa,2,21,Moore Hall
Moore 253,3,12,Moore Hall
Moore 2ndFlIDF Makai,0,0,Moore Hall
Moore 572,2,2,Moore Hall
Moore 218 Hallway,1,2,Moore Hall
Moore 161,2,6,Moore Hall
Moore 258,0,3,Moore Hall
Moore 570,6,8,Moore Hall
Moore 481 Hallway,1,2,Moore Hall
Moore 496 Hallway,0,0,Moore Hall
Moore 417,1,2,Moore Hall
Moore 324,0,0,Moore Hall
Moore 493 Hallway,1,3,Moore Hall
Moore 102,1,4,Moore Hall
Moore 151,2,16,Moore Hall
Moore 569,2,6,Moore Hall
Moore 424,2,5,Moore Hall
Moore 117 DH,0,2,Moore Hall
Moore 564 Hallway,2,5,Moore Hall
Moore 119,1,6,Moore Hall
Moore 216,3,3,Moore Hall
Moore 264,0,3,Moore Hall
Moore 204,0,1,Moore Hall
Moore 228 Makai,0,7,Moore Hall
Moore 111,1,3,Moore Hall
Moore 117 Ewa,0,6,Moore Hall
Moore 202,0,0,Moore Hall
Moore 155A,1,5,Moore Hall
Moore 227,2,10,Moore Hall
Moore 423 Hallway,3,5,Moore Hall
Sakamaki D400 Hallway,4,4,Sakamaki
Sakamaki C308,0,5,Sakamaki
Sakamaki A311 Hallway,0,1,Sakamaki
Sakamaki A101,1,15,Sakamaki
Sakamaki A407 Hallway,1,6,Sakamaki
Sakamaki D101 Makai,1,15,Sakamaki
Sakamaki C102,2,18,Sakamaki
Sakamaki B416A Hallway,0,0,Sakamaki
Sakamaki D202C Hallway,1,5,Sakamaki
Sakamaki C407 Hallway,3,3,Sakamaki
Sakamaki D400A,1,1,Sakamaki
Sakamaki C400 Hallway,1,3,Sakamaki
Sakamaki B201 Hallway,1,2,Sakamaki
Sakamaki B102,1,12,Sakamaki
Sakamaki D303 Hallway,1,7,Sakamaki
Sakamaki B414,1,2,Sakamaki
Sakamaki B104,1,9,Sakamaki
Sakamaki B305 Hallway,1,1,Sakamaki
Sakamaki D101 Mauka,1,17,Sakamaki
Sakamaki B308,1,2,Sakamaki
Sakamaki D102,2,9,Sakamaki
Sakamaki C204A,0,1,Sakamaki
Sakamaki A206 Hallway,0,3,Sakamaki
Sakamaki B211 Hallway,0,1,Sakamaki
Sakamaki A305 Hallway,1,6,Sakamaki
Sakamaki C104,2,20,Sakamaki
Sakamaki B414 Hallway,1,2,Sakamaki
Sakamaki B207 Hallway,0,0,Sakamaki
Sakamaki B301,0,11,Sakamaki
Sakamaki C400,0,2,Sakamaki
Sakamaki C101,1,16,Sakamaki
Sakamaki C203,0,0,Sakamaki
Sakamaki C202,0,4,Sakamaki
Sakamaki B103,0,6,Sakamaki
Sakamaki A204 Hallway,0,3,Sakamaki
Sakamaki A411,1,1,Sakamaki
Sakamaki B101,2,50,Sakamaki
Sakamaki D103,2,33,Sakamaki
Sakamaki C305 Hallway,2,2,Sakamaki
Sakamaki C204E,1,14,Sakamaki
Sakamaki D414,2,15,Sakamaki
Sakamaki D201,1,5,Sakamaki
Sakamaki C201,1,2,Sakamaki
Sakamaki A103,1,16,Sakamaki
POST 602,1,1,POST
POST 537,1,1,POST
POST 201,3,6,POST
POST 011 Hallway,1,3,POST
POST 723,1,2,POST
POST 311,3,3,POST
POST 820,4,5,POST
POST 413 Hallway,0,1,POST
POST 314,3,3,POST
POST 105F,6,14,POST
POST 203,1,3,POST
POST 544,0,1,POST
POST 028,3,8,POST
POST 126 Makai,5,7,POST
POST 013 Hallway,3,4,POST
POST 406C Hallway,3,5,POST
POST 109 Mauka,0,1,POST
POST 521,0,1,POST
POST 609,1,1,POST
POST 121,2,14,POST
POST 703,0,0,POST
POST 205,8,8,POST
POST 105B,5,12,POST
POST 606,1,1,POST
POST 612,1,2,POST
POST 406H Hallway,0,0,POST
POST 814,3,5,POST
POST 702 Hallway,1,1,POST
POST 517,1,1,POST
POST 318B,0,0,POST
POST 807B,2,2,POST
POST 305,6,8,POST
POST 708 Hallway,0,0,POST
POST 316,1,2,POST
POST 805 Hallway,2,3,POST
POST 708,0,0,POST
POST 617,1,4,POST
POST 524,0,0,POST
POST 401A,3,3,POST
POST 412C Hallway,1,1,POST
POST 630A,0,0,POST
POST 325,7,9,POST
POST 810 Hallway,2,5,POST
POST 720 Hallway,6,8,POST
POST 733,1,2,POST
POST 813 Hallway,3,4,POST
POST 2nd Fl Foyer,1,26,POST
POST 414,1,10,POST
POST BET,1,2,POST
POST 303,0,1,POST
POST 418,0,0,POST
POST 406E,1,1,POST
POST 427,6,10,POST
POST 214,2,6,POST
POST 823,3,6,POST
POST 401,1,2,POST
POST 512,0,2,POST
POST 801,2,3,POST
Art 124 Hallway,2,6,Art
POST 535,1,3,POST
POST 207G,8,12,POST
POST 409D,2,3,POST
POST 028B,2,4,POST
POST 615,2,2,POST
POST 505,1,2,POST
POST 109 Makai,1,4,POST
POST 501,1,2,POST
POST 819,2,3,POST
POST 515A Hallway,2,3,POST
POST 509,3,3,POST
POST 319,1,2,POST
POST 409G Hallway,2,4,POST
POST 207C,5,7,POST
POST 112A,1,3,POST
POST 103,2,10,POST
POST 126 Mauka,1,14,POST
POST 714 Hallway,4,7,POST
POST 413,1,1,POST
POST 802,2,3,POST
POST 842,2,4,POST
POST 134,8,18,POST
POST 409B Hallway,5,6,POST
POST 208,1,2,POST
POST 415,1,3,POST
POST 601,0,1,POST
POST 127 Mauka,0,3,POST
POST 818,1,3,POST
POST 706,0,0,POST
POST 613 Hallway,1,3,POST
POST 302,0,0,POST
POST 816,1,2,POST
POST 037,1,2,POST
POST 003,1,7,POST
POST 318A,1,1,POST
POST 619F,1,1,POST
POST 127 Makai,1,18,POST
POST 621A,1,4,POST
ITC 301 Cubicle 322,5,7,ITC
ITC 101 Cubicle 111,8,25,ITC
Life Science 302,1,2,Life Science Building
ITC 301G,3,9,ITC
Life Science 223A,0,0,Life Science Building
ITC 105B Conference,4,6,ITC
Life Science 316,0,5,Life Science Building
Life Science 115C,10,18,Life Science Building
Life Science 115B,3,6,Life Science Building
Life Science 211,3,13,Life Science Building
Life Science 214,1,14,Life Science Building
Life Science 226A,1,1,Life Science Building
Life Science 203E,1,3,Life Science Building
Life Science 103,2,16,Life Science Building
Life Science 301 Makai,1,4,Life Science Building
Life Science 104,2,2,Life Science Building
Life Science 102,1,1,Life Science Building
Life Science 217,1,5,Life Science Building
Life Science 318,0,3,Life Science Building
Life Science 216,2,9,Life Science Building
ITC 501K,6,10,ITC
Life Science 320A,1,4,Life Science Building
Life Science 303,1,5,Life Science Building
Life Science 204A,3,3,Life Science Building
Life Science 100NR,0,11,Life Science Building
Life Science 218,2,3,Life Science Building
Life Science 226B,1,5,Life Science Building
Life Science 100TE,1,11,Life Science Building
Life Science 314 Mauka,2,5,Life Science Building
Life Science 302B,0,0,Life Science Building
Wainani G 308,0,0,Wainani
Wainani G 307,0,0,Wainani
Wainani G 205,0,1,Wainani
Wainani G 306,0,0,Wainani
Wainani G 208,0,1,Wainani
Wainani G 108,0,1,Wainani
Wainani G 305,0,1,Wainani
Wainani G 212,0,1,Wainani
Wainani G 207,2,2,Wainani
Wainani G 311,0,2,Wainani
Wainani G 202,0,1,Wainani
Wainani G 302,0,0,Wainani
Wainani G 304,0,0,Wainani
Wainani G 303,0,1,Wainani
Wainani G 310,0,2,Wainani
Wainani G 204,0,0,Wainani
Wainani G 201,1,5,Wainani
Wainani G 110,0,2,Wainani
Wainani G 105,0,5,Wainani
Wainani G 107,0,0,Wainani
Wainani G 109,0,0,Wainani
Athletics 247,0,2,Athletics
Athletics 246,1,4,Athletics
Wainani H 154,0,0,Wainani
Wainani F 703,7,12,Wainani
Wainani F 702,4,4,Wainani
Wainani F 704,2,3,Wainani
Wainani F 705,5,20,Wainani
Wainani F 305,7,28,Wainani
Wainani F 304,6,15,Wainani
Wainani F 301,5,9,Wainani
Wainani F 303,8,19,Wainani
Wainani F 302,10,20,Wainani
Wainani F 203,3,11,Wainani
Wainani F 202,2,30,Wainani
Wainani F 205,6,15,Wainani
Wainani F 201,7,17,Wainani
Wainani F 204,5,11,Wainani
Wainani F 503,8,23,Wainani
Wainani F 504,6,11,Wainani
Wainani F 505,6,13,Wainani
Wainani F 501,3,4,Wainani
Wainani F 502,6,13,Wainani
Wainani F 605,7,23,Wainani
Wainani F 603,7,18,Wainani
HIG 351 Hallway,2,6,HIG
HIG 312,1,1,HIG
HIG 340,2,4,HIG
HIG 305A,1,4,HIG
HIG 318,3,21,HIG
HIG 131,2,14,HIG
HIG 364 Hallway,2,3,HIG
HIG 353,0,4,HIG
HIG 337,1,3,HIG
HIG 367,1,1,HIG
HIG 316,0,1,HIG
HIG 333,3,5,HIG
HIG 303,2,6,HIG
HIG 109,3,17,HIG
HIG 315,0,0,HIG
HIG 376,2,2,HIG
HIG 151,1,19,HIG
HIG 311,1,2,HIG
HIG 110 Mauka Ewa,0,1,HIG
HIG 375,1,17,HIG
HIG 105B,1,9,HIG
HIG 110 Mauka DH,1,1,HIG
HIG 108,1,10,HIG
HIG 372,0,6,HIG
HIG 117A,1,6,HIG
HIG 309,0,0,HIG
HIG 310,0,0,HIG
HIG 321,3,11,HIG
HIG 131A,3,16,HIG
HIG 362,4,5,HIG
Kuykendall 101 Ewa Makai,0,0,Kuykendall
Kuykendall 106 Hallway,3,13,Kuykendall
HIG 417 Mauka,0,1,HIG
HIG 440,2,2,HIG
HIG 215C,1,1,HIG
HIG 116,1,11,HIG
Krauss 101 (Outside 101D),1,5,Krauss
Krauss 118,1,11,Krauss
Krauss 102C,3,52,Krauss
Krauss 113 Conference Room,0,3,Krauss
Krauss 102D,0,4,Krauss
Burns 4020,3,3,Burns
Kennedy 104 Hallway,3,3,Kennedy
Kennedy 204,0,0,Kennedy
Kennedy Mezzanine,3,8,Kennedy
Kennedy 111 Hallway,3,5,Kennedy
Kennedy Theatre Box Office (rm 207),0,0,Kennedy
Kennedy Landing Outside 404,0,0,Kennedy
Student Health 103 Hallway,4,12,Student Health
Student Health 154 Hallway,5,14,Student Health
Student Health 108,4,20,Student Health
Student Health 146,3,9,Student Health
Kennedy 209 Makai,0,0,Kennedy
Kennedy 210B,2,2,Kennedy
Student Health 122 Hallway,5,21,Student Health
Student Health 114 Hallway,2,3,Student Health
Student Health 111 Hallway,1,2,Student Health
Student Health 136 Hallway,4,20,Student Health
Building 37 Ewa,1,12,Building 37
Building 37 DH,1,11,Building 37
Parking Kiosk EWC,2,32,Entrance Kiosks
MSB 434 Hallway,3,4,Marine Science Building
MSB 312,2,3,Marine Science Building
MSB 102,0,2,Marine Science Building
MSB 317C Hallway,0,7,Marine Science Building
MSB 114 DH Makai,0,0,Marine Science Building
MSB 113,1,5,Marine Science Building
MSB 229 Hallway,0,2,Marine Science Building
MSB 401,1,1,Marine Science Building
MSB 617 Hallway,1,4,Marine Science Building
MSB 414 Hallway,1,1,Marine Science Building
MSB 532 Hallway,2,3,Marine Science Building
MSB 620 Hallway,2,3,Marine Science Building
MSB 100 Hallway,2,13,Marine Science Building
MSB 428 Hallway,0,2,Marine Science Building
MSB 100 DH Makai,0,0,Marine Science Building
MSB 114 Ewa Mauka,0,0,Marine Science Building
MSB 513 Hallway,0,0,Marine Science Building
MSB 301 Hallway,1,4,Marine Science Building
MSB 502,1,1,Marine Science Building
MSB 303,0,4,Marine Science Building
MSB 422,0,1,Marine Science Building
MSB 421 Hallway,1,1,Marine Science Building
MSB 227,2,5,Marine Science Building
MSB 507 Hallway,1,2,Marine Science Building
MSB 307,0,1,Marine Science Building
MSB 212 Hallway,0,0,Marine Science Building
MSB 100 DH Mauka,1,1,Marine Science Building
MSB 626 Hallway,7,8,Marine Science Building
MSB 603 Hallway,4,5,Marine Science Building
MSB 631 Hallway,3,3,Marine Science Building
MSB 205,3,10,Marine Science Building
MSB 315,0,0,Marine Science Building
MSB 522 Hallway,1,3,Marine Science Building
Art 127 Tempo,1,2,Art
Art 103,1,1,Art
MSB 405,5,6,Marine Science Building
MSB 100 Ewa Makai,0,0,Marine Science Building
MSB 114 DH Mauka,0,0,Marine Science Building
Art 331,0,0,Art
MSB 211,1,13,Marine Science Building
MSB 411 Hallway,6,7,Marine Science Building
Art 330,0,1,Art
MSB 519 Hallway,0,0,Marine Science Building
Art 132 Mauka DH,1,1,Art
MSB 430 Hallway,3,3,Marine Science Building
MSB 425 Hallway,2,2,Marine Science Building
MSB 305 Hallway,0,1,Marine Science Building
MSB 316,0,0,Marine Science Building
Art 101 Ewa,2,26,Art
MSB 606 Hallway,3,5,Marine Science Building
MSB 110,0,0,Marine Science Building
Art 207,0,0,Art
MSB 500A,1,2,Marine Science Building
MSB 314,0,0,Marine Science Building
MSB 401 Hallway,2,8,Marine Science Building
MSB 108,0,1,Marine Science Building
MSB 528 Hallway,0,0,Marine Science Building
Art 341,0,0,Art
Art 337,0,0,Art
MSB 419 Hallway,1,7,Marine Science Building
Art 350,2,11,Art
MSB 200,2,3,Marine Science Building
MSB 404,1,1,Marine Science Building
Art 365,0,2,Art
Art 343,1,16,Art
Art 302,0,0,Art
MSB 107,1,2,Marine Science Building
Art 363,1,1,Art
MSB 218 Hallway,4,5,Marine Science Building
MSB 207 Hallway,0,0,Marine Science Building
MSB 633 Hallway,0,2,Marine Science Building
MSB 203,1,5,Marine Science Building
MSB 515 Hallway,0,0,Marine Science Building
MSB 325 Hallway,2,3,Marine Science Building
MSB 604,0,1,Marine Science Building
MSB 322 Hallway,0,0,Marine Science Building
MSB 612 Hallway,1,1,Marine Science Building
MSB 205C Hallway,3,6,Marine Science Building
Art 143,5,51,Art
Art 121,1,6,Art
Art 119,1,9,Art
Art 142,3,35,Art
Art 325,2,14,Art
Art 101,1,7,Art
Art 223,3,24,Art
Art 366,1,6,Art
Art 112,0,0,Art
Art 328,1,18,Art
Art 301,2,2,Art
Art 201 Hallway,1,10,Art
Art 306,0,5,Art
Art 125 Tempo,0,4,Art
Art 335,0,0,Art
Art 373,1,48,Art
Art 213,6,7,Art
Art 141,1,16,Art
Art 357,2,5,Art
Art 336,1,4,Art
Wainani F 604,5,12,Wainani
Wainani F 602,4,9,Wainani
Wainani F 601,0,0,Wainani
Wainani F 401,6,8,Wainani
Wainani F 402,7,10,Wainani
Wainani F 404,2,4,Wainani
Wainani F 403,4,17,Wainani
Wainani F 405,3,14,Wainani
Sinclair 301 DH Makai,1,10,Sinclair Library
Sinclair 301 Ewa Mauka,2,3,Sinclair Library
Sinclair 301 Ewa Makai,1,1,Sinclair Library
Laulima 424T,3,5,Hale Laulima
Laulima FDO,0,0,Hale Laulima
Pamoa A-2,5,9,Campus Security
Murakami 153,0,0,Murakami
Frear Q 427A,1,1,Frear
Frear 804B,4,9,Frear
Frear 301C,4,6,Frear
Laulima 112,3,14,Hale Laulima
Frear D 1001C,0,0,Frear
Kahawai 416,3,6,Hale Kahawai
Anuenue 310,0,0,Anuenue
Anuenue 312,1,1,Anuenue
Anuenue 313,0,1,Anuenue
Anuenue 315,0,0,Anuenue
Anuenue 305,2,14,Anuenue
Anuenue 307,2,7,Anuenue
Anuenue 302,1,4,Anuenue
Anuenue 304,0,1,Anuenue
Anuenue 215,1,1,Anuenue
Anuenue 212,0,0,Anuenue
Anuenue 213,0,0,Anuenue
Anuenue 202,0,6,Anuenue
Anuenue 210,0,0,Anuenue
Anuenue 207,1,6,Anuenue
Anuenue 205,0,1,Anuenue
Anuenue 204,1,2,Anuenue
Anuenue 111,0,0,Anuenue
Anuenue 110,0,0,Anuenue
Anuenue 107,0,1,Anuenue
Anuenue 105,0,1,Anuenue
Anuenue 104,0,0,Anuenue
Lower Campus 4-7,4,8,Lower Campus
St John 011 Mauka,2,8,St. John
Parking Structure Storage Room,1,2,Parking Structure
Ilima 202LT,1,33,Ilima
Lehua 202T,2,70,Lehua
AgSci 220 Makai Ewa,0,0,Ag. Science
AgSci 204 Mauka Ewa,1,4,Ag. Science
CBA D105,0,1,Shidler CBA
CBA E202,1,1,Shidler CBA
CBA C103,2,3,Shidler CBA
CBA E203,0,1,Shidler CBA
Biomed T208,0,0,Biomed
Kamakakuokalani,4,7,Hawaiian Studies (Kamakakuokalani)
Kamakakuokalani Kanewai,1,6,Hawaiian Studies (Kamakakuokalani)
Stan Sheriff Court Lower JJ Tunnel,0,0,Stan Sheriff Center
Stan Sheriff Court Lower BB Tunnel,0,0,Stan Sheriff Center
Auxilliary Svcs 212A,1,4,Auxiliary Services
Auxilliary Svcs 201,3,3,Auxiliary Services
Auxilliary Svcs 203,1,2,Auxiliary Services
Auxilliary Svcs 202,0,0,Auxiliary Services
Auxilliary Svcs 200B,3,4,Auxiliary Services
Auxilliary Svcs 212,2,4,Auxiliary Services
Auxilliary Svcs 208,1,6,Auxiliary Services
Auxilliary Svcs 206,0,2,Auxiliary Services
Auxilliary Svcs 124,1,1,Auxiliary Services
Auxilliary Svcs 103,6,8,Auxiliary Services
Auxilliary Svcs 108A,2,4,Auxiliary Services
Auxilliary Svcs 102,4,8,Auxiliary Services
Campus Center 105A Dining,0,9,Campus Center
Campus Center 307,1,9,Campus Center
Campus Center 309,0,1,Campus Center
Campus Center 310,0,2,Campus Center
Campus Center 308,0,1,Campus Center
Campus Center 105C Dining,0,2,Campus Center
Campus Center 203D,1,3,Campus Center
Campus Center 204B Dining Makai,0,1,Campus Center
Crawford 115 Mauka,0,0,Crawford Hall
Crawford 115 DH,1,1,Crawford Hall
Frear D 1105,0,0,Frear
Campus Center 202-A Exec Dine,0,6,Campus Center
Saunders 242,0,8,Saunders Hall
Gilmore 514,2,3,Gilmore
Music 7,1,7,Music
Music 9,4,7,Music
Kamakakuokalani 108B,0,0,Hawaiian Studies (Kamakakuokalani)
Kamakakuokalani 108 Exterior,0,0,Hawaiian Studies (Kamakakuokalani)
Biomed B101AAA,0,0,Biomed
Biomed T101 Hallway,1,8,Biomed
Ilima 536,6,13,Ilima
St John 411B,1,3,St. John
St John 415,1,3,St. John
St John 412,1,2,St. John
Admin Services 2 BET,1,3,Admin Services/Bookstore Warehouse
St John A300C,2,11,St. John
Admin Services 2 Parking Ofc,1,4,Admin Services/Bookstore Warehouse
Admin Services 2 100 Mauka,1,5,Admin Services/Bookstore Warehouse
Admin Services 2 100 Ewa,0,4,Admin Services/Bookstore Warehouse
St John 402A,0,2,St. John
Admin Services 2 100 Makai,0,1,Admin Services/Bookstore Warehouse
St John 409,0,2,St. John
Admin Services 2 102 Hallway,1,9,Admin Services/Bookstore Warehouse
St John 408,0,0,St. John
St John 410,0,4,St. John
Admin Services 2 103,1,3,Admin Services/Bookstore Warehouse
St John 405B,2,3,St. John
St John 312 Hallway,4,9,St. John
St John 307,3,13,St. John
St John 303,3,6,St. John
St John 403 Hallway,0,2,St. John
St John 417 Hallway,1,3,St. John
Frear D 304B,6,8,Frear
Frear D 510A,10,26,Frear
Frear D 701H,4,5,Frear
Frear D 501C,5,5,Frear
Frear D 404B,3,6,Frear
George 227 Makai DH,0,0,George Hall
George 227 Mauka DH,0,3,George Hall
Frear D 1209,1,1,Frear
Frear D 605,7,10,Frear
Frear D 409,5,8,Frear
Frear D 406B,4,5,Frear
Frear D 206B,0,0,Frear
Frear D 205,6,7,Frear
Frear D 709,2,2,Frear
Frear D 1009,0,0,Frear
Frear D 405,9,14,Frear
Frear D 108H,2,9,Frear
Frear Q 1223H,0,0,Frear
Frear Q 1127H,1,1,Frear
Frear Q 1227H,1,2,Frear
Frear Q 1123H,0,0,Frear
Frear Q 1023H,0,0,Frear
Frear Q 923H,0,0,Frear
Frear Q 1027H,0,1,Frear
Frear Q 927H,0,1,Frear
Frear Q 823H,0,0,Frear
Frear Q 827H,0,7,Frear
Frear Q 723H,0,0,Frear
Frear Q 727H,1,6,Frear
Frear Q 623H,9,12,Frear
Frear Q 527H,9,20,Frear
Frear Q 627H,3,17,Frear
Frear Q 523H,3,3,Frear
Frear Q 423H,6,9,Frear
Frear Q 427H,10,30,Frear
Frear Q 323H,8,13,Frear
Frear Q 327H,8,20,Frear
Frear Q 230,8,11,Frear
Frear D 103H,1,2,Frear
Frear D 109,1,7,Frear
Frear D 805,7,11,Frear
Frear D 609,3,3,Frear
Frear D 1005,0,0,Frear
Frear D 909,1,2,Frear
Frear D 1205,1,1,Frear
Frear D 1106B,0,0,Frear
Frear D 1206B,0,0,Frear
Frear D 906B,0,0,Frear
Frear D 706B,2,2,Frear
Frear D 806B,2,2,Frear
Frear D 606B,3,5,Frear
Frear D 1006B,0,0,Frear
Frear D 506B,3,4,Frear
Frear D 106B,0,1,Frear
Frear D 306B,2,3,Frear
Frear D 309,3,4,Frear
Frear Q 223H,6,11,Frear
Johnson Hall B Conference,7,20,Johnson
Frear Q 830,8,8,Frear
Saunders 713,0,0,Saunders Hall
Saunders 723,1,1,Saunders Hall
Saunders 712,2,5,Saunders Hall
Saunders 715,0,0,Saunders Hall
Saunders 721K,1,1,Saunders Hall
Saunders 722,0,0,Saunders Hall
Saunders 713C Hallway,0,0,Saunders Hall
Athletics 136 Lockers,0,2,Athletics
Athletics 136E Hallway,0,1,Athletics
Saunders 704D,0,1,Saunders Hall
Saunders 704,1,1,Saunders Hall
Saunders 708,0,0,Saunders Hall
Saunders 704I,0,0,Saunders Hall
Saunders 707,2,2,Saunders Hall
Saunders 721G,0,1,Saunders Hall
Athletics 136L,1,1,Athletics
Saunders 541,0,1,Saunders Hall
QLCSS 306,0,3,QLCSS
Saunders 704F,1,12,Saunders Hall
Makai Campus 11-6 (AFROTC),3,6,Makai Campus Portables
Lower Campus 1-2,4,12,Lower Campus
Lower Campus 2-7,7,18,Lower Campus
Makai Campus 12-1 (Army ROTC),2,3,Makai Campus Portables
Biomed C202,0,1,Biomed
Biomed B201,0,0,Biomed
AgSci 201 Hallway,2,14,Ag. Science
St John 618,1,5,St. John
Athletics Gym 1,1,6,Athletics
Temp Portables 115,4,16,Temporary Portables
Temp Portables 122,0,2,Temporary Portables
Temp Portables 105,3,15,Temporary Portables
Laulima 407,1,1,Hale Laulima
PhyPlant193 102,4,11,Physical Plant
CBA A102 Ewa Mauka,0,0,Shidler CBA
CBA A101 DH Mauka,0,0,Shidler CBA
CBA A101 Ewa Mauka,0,0,Shidler CBA
CBA A102 DH Makai,0,0,Shidler CBA
CBA A102 DH Mauka,0,0,Shidler CBA
CBA A102 Ewa Makai,1,3,Shidler CBA
CBA A101 Ewa Makai,1,1,Shidler CBA
CBA A101 DH Makai,0,0,Shidler CBA
AgEngineering 122 Ewa,1,5,Ag. Engineering
Biomed T509C,0,0,Biomed
Wainani I Lounge,1,18,Wainani
Dean Hall 6,2,26,Dean Hall
ITC 301K,0,3,ITC
ITC 401F,0,16,ITC
ITC DC-C01,1,2,ITC
ITC 410,1,9,ITC
ITC 401K,3,7,ITC
ITC 401J,3,4,ITC
ITC 301 Cubicle 307,3,6,ITC
Auxilliary Svcs 110,3,11,Auxiliary Services
Kahawai FD,4,18,Hale Kahawai
Music 108,1,1,Music
Sinclair ACM B08A,1,3,Sinclair Library
Sinclair ACM B03 Mauka,1,5,Sinclair Library
Wainani I 451B,0,1,Wainani
Frear 310,2,3,Frear
