Device,Max Clients,Unique Clients,Building
Art 325,1,4,Art
Art 101,1,3,Art
Art 223,4,23,Art
Art 366,3,8,Art
Art 112,0,0,Art
Art 328,1,15,Art
Art 301,0,5,Art
Art 201 Hallway,1,7,Art
Art 306,1,4,Art
Art 125 Tempo,0,5,Art
Art 335,0,0,Art
Art 373,3,51,Art
Art 213,1,3,Art
Art 141,1,20,Art
Art 357,0,1,Art
Art 336,1,1,Art
Art 360,0,6,Art
Art 316,0,1,Art
Art 214,2,15,Art
Art 214 CA,1,2,Art
Art 303,0,4,Art
Art 132 Makai DH,0,0,Art
Art 137,2,51,Art
Art 321,1,27,Art
Art 218,0,0,Art
Art 215,0,2,Art
Art 322,2,26,Art
Art 370,0,6,Art
Art 346,1,6,Art
Art 114,0,0,Art
Art 311,1,3,Art
Art 331T,2,31,Art
Art 364,1,10,Art
Art 204,1,5,Art
Art 355,2,8,Art
Art 132 Mauka,0,0,Art
Art 132 Makai,0,4,Art
Art 144,1,5,Art
Art 103C,0,0,Art
Art 210,1,3,Art
Art 339,1,1,Art
Art 134,0,3,Art
Art 205 Hallway,1,2,Art
Art 314,1,24,Art
Art 110,0,3,Art
Art 119A,1,33,Art
Sakamaki D301 Hallway,1,1,Sakamaki
Sakamaki B401 Hallway,0,6,Sakamaki
Sakamaki C301,2,2,Sakamaki
Sakamaki A104,2,29,Sakamaki
Sakamaki A300,0,0,Sakamaki
Sakamaki A102,0,19,Sakamaki
Sakamaki D306 Hallway,2,4,Sakamaki
Sakamaki C103,0,9,Sakamaki
Sakamaki C204B,3,18,Sakamaki
Sakamaki B309,0,0,Sakamaki
Sakamaki BET,0,1,Sakamaki
Sakamaki B211,0,1,Sakamaki
Sakamaki A415 Hallway,2,3,Sakamaki
Sakamaki D202H Hallway,0,4,Sakamaki
Sakamaki A201 Hallway,0,0,Sakamaki
Sakamaki D400 Hallway,5,6,Sakamaki
Sakamaki C308,1,5,Sakamaki
Sakamaki A311 Hallway,0,1,Sakamaki
Sakamaki A101,1,10,Sakamaki
Sakamaki A407 Hallway,1,9,Sakamaki
Sakamaki D101 Makai,1,16,Sakamaki
Sakamaki C102,0,14,Sakamaki
Sakamaki B416A Hallway,0,0,Sakamaki
Sakamaki D202C Hallway,2,3,Sakamaki
Sakamaki C407 Hallway,2,3,Sakamaki
Sakamaki D400A,4,7,Sakamaki
Sakamaki C400 Hallway,2,5,Sakamaki
Sakamaki B201 Hallway,1,5,Sakamaki
Sakamaki B102,0,11,Sakamaki
Sakamaki D303 Hallway,1,5,Sakamaki
Sakamaki B414,0,0,Sakamaki
Sakamaki B104,1,12,Sakamaki
Sakamaki B305 Hallway,2,2,Sakamaki
Sakamaki D101 Mauka,1,10,Sakamaki
Sakamaki B308,1,6,Sakamaki
Sakamaki D102,1,10,Sakamaki
Sakamaki C204A,0,0,Sakamaki
Sakamaki A206 Hallway,0,3,Sakamaki
Sakamaki B211 Hallway,0,1,Sakamaki
Sakamaki A305 Hallway,2,11,Sakamaki
Sakamaki C104,1,14,Sakamaki
Sakamaki B414 Hallway,1,2,Sakamaki
Sakamaki B207 Hallway,0,0,Sakamaki
Sakamaki B301,1,19,Sakamaki
Sakamaki C400,1,3,Sakamaki
Sakamaki C101,1,20,Sakamaki
Sakamaki C203,0,2,Sakamaki
Sakamaki C202,0,5,Sakamaki
Sakamaki B103,1,12,Sakamaki
Sakamaki A204 Hallway,1,4,Sakamaki
Sakamaki A411,1,6,Sakamaki
Sakamaki B101,2,45,Sakamaki
Sakamaki D103,2,17,Sakamaki
Sakamaki C305 Hallway,3,3,Sakamaki
Sakamaki C204E,1,8,Sakamaki
Sakamaki D414,3,15,Sakamaki
Sakamaki D201,0,3,Sakamaki
Sakamaki C201,0,6,Sakamaki
Sakamaki A103,1,14,Sakamaki
POST 602,0,0,POST
POST 537,0,1,POST
POST 201,3,4,POST
POST 011 Hallway,1,2,POST
POST 723,1,2,POST
POST 311,1,9,POST
POST 820,3,3,POST
POST 413 Hallway,0,2,POST
POST 314,3,6,POST
POST 105F,3,16,POST
POST 203,1,3,POST
POST 544,0,0,POST
POST 028,3,7,POST
POST 126 Makai,0,5,POST
POST 013 Hallway,0,1,POST
POST 406C Hallway,2,6,POST
POST 109 Mauka,3,3,POST
POST 521,0,0,POST
POST 609,1,1,POST
POST 121,3,17,POST
POST 703,0,0,POST
POST 205,6,8,POST
POST 105B,7,9,POST
POST 606,0,0,POST
POST 612,0,0,POST
POST 406H Hallway,0,0,POST
POST 814,3,4,POST
POST 702 Hallway,0,1,POST
POST 517,0,0,POST
POST 318B,0,0,POST
POST 807B,2,2,POST
POST 305,5,11,POST
POST 708 Hallway,1,2,POST
POST 316,1,6,POST
POST 805 Hallway,1,3,POST
POST 708,0,0,POST
POST 617,2,3,POST
POST 524,0,0,POST
POST 401A,5,8,POST
POST 412C Hallway,3,3,POST
POST 630A,0,0,POST
POST 325,8,11,POST
POST 810 Hallway,3,3,POST
POST 720 Hallway,1,2,POST
POST 733,2,3,POST
POST 813 Hallway,4,6,POST
POST 2nd Fl Foyer,1,18,POST
POST 414,3,12,POST
POST BET,0,1,POST
POST 303,1,6,POST
POST 418,0,0,POST
POST 406E,2,5,POST
POST 427,10,16,POST
POST 214,1,7,POST
POST 823,1,2,POST
POST 401,2,5,POST
POST 512,0,0,POST
POST 801,2,4,POST
Art 124 Hallway,1,2,Art
POST 535,1,1,POST
POST 207G,10,16,POST
POST 409D,3,3,POST
Sinclair ACM 191A,1,6,Sinclair Library
Sinclair ACM 193A,1,11,Sinclair Library
Sinclair ACM 192,3,6,Sinclair Library
Sinclair ACM B03 Makai,1,1,Sinclair Library
HIG 152 DH,0,4,HIG
HIG 153A,0,1,HIG
HIG 153,1,2,HIG
HIG 407A,0,2,HIG
HIG 437,3,4,HIG
HIG 208,0,1,HIG
HIG 435,3,7,HIG
HIG 217,2,5,HIG
Kuykendall 721 Hallway,0,0,Kuykendall
Holmes 356,3,5,Holmes Hall
Kuykendall BET Outdoor,7,69,Kuykendall
Kuykendall 411 Hallway,1,1,Kuykendall
Kuykendall 419 Hallway,0,2,Kuykendall
Holmes 452,4,5,Holmes Hall
Kuykendall 417 Hallway,2,3,Kuykendall
Holmes 448,11,11,Holmes Hall
Holmes 390,4,6,Holmes Hall
Holmes 357,1,2,Holmes Hall
Kuykendall 716 Hallway,1,1,Kuykendall
Holmes 347,1,4,Holmes Hall
Holmes 142 Makai,1,1,Holmes Hall
Holmes 287,0,0,Holmes Hall
Kuykendall 426 Hallway,0,0,Kuykendall
Kuykendall 206 Temp,4,30,Kuykendall
Kuykendall 313,1,21,Kuykendall
Kuykendall 318 Hallway,0,0,Kuykendall
Holmes 352 Hallway,7,13,Holmes Hall
Holmes 310B,3,6,Holmes Hall
Kuykendall 106A,1,18,Kuykendall
Kuykendall 307 DH,1,20,Kuykendall
Holmes 240C,4,7,Holmes Hall
Holmes 447 Hallway,3,4,Holmes Hall
Kuykendall 514 Hallway,0,0,Kuykendall
Holmes 310,2,3,Holmes Hall
Holmes 385 DH,1,14,Holmes Hall
Kuykendall 107 Hallway,3,11,Kuykendall
Kuykendall 616 Hallway,0,1,Kuykendall
Holmes 142B,4,5,Holmes Hall
Holmes 142 Mauka,0,1,Holmes Hall
Holmes 336 Hallway,1,5,Holmes Hall
Kuykendall 304,0,0,Kuykendall
Holmes 348D,3,6,Holmes Hall
Kuykendall 523 Hallway,0,0,Kuykendall
Holmes 306,2,2,Holmes Hall
Kuykendall 209 DH,1,16,Kuykendall
Holmes 308,0,1,Holmes Hall
Kuykendall 621 Hallway,0,0,Kuykendall
Holmes 181 Hallway,3,88,Holmes Hall
Holmes 386,0,1,Holmes Hall
Holmes 140A,2,5,Holmes Hall
Holmes 350A,0,1,Holmes Hall
Kuykendall 408,0,4,Kuykendall
Kuykendall 223 Hallway,3,6,Kuykendall
Kuykendall 310,0,2,Kuykendall
Kuykendall 424 Hallway,0,0,Kuykendall
Holmes 183,0,0,Holmes Hall
Holmes 388,0,5,Holmes Hall
Holmes 286 Hallway,0,5,Holmes Hall
Kuykendall 401A,1,1,Kuykendall
Kuykendall 201 Hallway,1,4,Kuykendall
Kuykendall 305,1,5,Kuykendall
Kuykendall 101 Hallway DH,0,1,Kuykendall
Holmes 458,0,1,Holmes Hall
Holmes 288A,2,4,Holmes Hall
Holmes 457,0,1,Holmes Hall
Holmes 288,2,6,Holmes Hall
Kuykendall 407,0,7,Kuykendall
Kuykendall 101 Hallway Ewa,0,1,Kuykendall
Kuykendall 303,1,1,Kuykendall
Kuykendall 301 Ewa,0,0,Kuykendall
Holmes 300 Hallway,1,4,Holmes Hall
Holmes 382 Hallway,2,4,Holmes Hall
Holmes 341 Hallway,4,11,Holmes Hall
Holmes 407,1,1,Holmes Hall
Kuykendall 309,1,2,Kuykendall
Holmes 451,1,4,Holmes Hall
Holmes 304 Hallway,4,5,Holmes Hall
Holmes 182,0,0,Holmes Hall
Kuykendall 306 DH,1,4,Kuykendall
Kuykendall 301 DH,0,1,Kuykendall
Holmes 102MA,2,3,Holmes Hall
Holmes 181,1,1,Holmes Hall
Kuykendall 516 Hallway,0,0,Kuykendall
Holmes 458 Hallway,6,9,Holmes Hall
Kuykendall 724 Hallway,1,1,Kuykendall
Kuykendall 614 Hallway,1,1,Kuykendall
Holmes 358,4,5,Holmes Hall
Kuykendall 216 Hallway,0,2,Kuykendall
Holmes 387,3,3,Holmes Hall
Holmes 385 Hallway,2,20,Holmes Hall
Kuykendall 210,0,22,Kuykendall
Kuykendall 307 Ewa,0,2,Kuykendall
Holmes 286,1,4,Holmes Hall
POST 028B,6,10,POST
POST 615,3,4,POST
POST 505,1,1,POST
POST 109 Makai,2,11,POST
POST 501,0,3,POST
POST 819,2,4,POST
POST 515A Hallway,0,0,POST
POST 509,3,3,POST
POST 319,0,3,POST
POST 409G Hallway,0,5,POST
POST 207C,4,13,POST
POST 112A,1,8,POST
POST 103,3,3,POST
POST 126 Mauka,1,10,POST
POST 714 Hallway,4,5,POST
POST 413,1,2,POST
POST 802,1,2,POST
POST 842,1,2,POST
POST 134,3,11,POST
POST 409B Hallway,4,4,POST
POST 208,1,4,POST
POST 415,1,4,POST
POST 601,0,0,POST
POST 127 Mauka,1,6,POST
POST 818,0,0,POST
POST 706,0,1,POST
ITC 601 Cubicle 636,2,3,ITC
Life Science 305,3,11,Life Science Building
Life Science 322A,1,2,Life Science Building
Life Science 201A,0,0,Life Science Building
Life Science Exterior Makai-Middle,3,44,Life Science Building
ITC 601A,5,5,ITC
ITC 601F,0,1,ITC
Life Science 301 Mauka,0,2,Life Science Building
Life Science 202,1,5,Life Science Building
ITC 401 Cubicle 425,5,5,ITC
Life Science Exterior Ewa,4,79,Life Science Building
Life Science 205,2,8,Life Science Building
Life Science 109D,1,9,Life Science Building
Life Science 308,1,24,Life Science Building
Life Science 314 Makai,3,5,Life Science Building
Life Science 110,3,9,Life Science Building
Life Science 320,1,2,Life Science Building
Life Science 227G,1,7,Life Science Building
Life Science 319,2,4,Life Science Building
Life Science 115A,1,13,Life Science Building
Life Science 105,3,3,Life Science Building
Life Science 303A,2,4,Life Science Building
Life Science 101E,0,4,Life Science Building
Life Science 113,1,3,Life Science Building
Life Science 203B,1,1,Life Science Building
Life Science 112,0,11,Life Science Building
ITC 501 Cubicle 516,5,5,ITC
ITC 501C,1,12,ITC
ITC 108 Training,2,13,ITC
ITC 105A Conference,0,7,ITC
ITC DC-N13,7,15,ITC
ITC 601C,7,9,ITC
ITC DC-D08,0,0,ITC
ITC 101 Cubicle 114,6,15,ITC
ITC 601 Cubicle 625,0,1,ITC
ITC 401 Cubicle 402,1,2,ITC
ITC DC-J01,0,1,ITC
ITC 401C,2,5,ITC
ITC 301D,2,14,ITC
ITC 301 Cubicle 337,5,6,ITC
ITC 104 Project Room,1,13,ITC
ITC DC-F19,1,4,ITC
ITC 601 Cubicle 617,1,1,ITC
ITC 601 Cubicle 603,1,1,ITC
ITC 601 Cubicle 607,0,1,ITC
ITC 411 Cafe,4,12,ITC
ITC 030,0,0,ITC
ITC 301 Cubicle 3-SW3,6,10,ITC
ITC 210,6,10,ITC
ITC 301H,1,1,ITC
ITC 301K,1,2,ITC
ITC 401F,2,18,ITC
ITC DC-C01,1,1,ITC
ITC 410,0,1,ITC
ITC 401K,4,7,ITC
ITC 401J,1,4,ITC
ITC 301 Cubicle 307,1,2,ITC
Auxilliary Svcs 110,2,9,Auxiliary Services
Kahawai FD,5,27,Hale Kahawai
Music 108,0,1,Music
Sinclair ACM B08A,0,1,Sinclair Library
Sinclair ACM B03 Mauka,0,0,Sinclair Library
Wainani I 451B,0,1,Wainani
Frear 310,4,4,Frear
Frear Hall 1226A,0,0,Frear
Wainani F 1105B,8,19,Wainani
QLC Outside Lanai,6,16,QLCSS
Frear Hall D 608B,3,3,Frear
Frear Hall D 910 A,0,0,Frear
Wainani G 106L,0,4,Wainani
LabSchPortableN1A,0,1,UH Lab School Portables (N)
LabSchPortableN4 DH,1,4,UH Lab School Portables (N)
LabSchPortableN4 Ewa,0,0,UH Lab School Portables (N)
LabSchPortableN3 Ewa,0,1,UH Lab School Portables (N)
LabSchPortableN2B,1,1,UH Lab School Portables (N)
LabSchPortableN1B,0,1,UH Lab School Portables (N)
LabSchPortableN2A,0,3,UH Lab School Portables (N)
LabSchPortableN3 DH,0,0,UH Lab School Portables (N)
Frear Hall D 1101C,0,0,Frear
thrift shop,1,5,Thrift Shop
FREAR D 707C,0,1,Frear
FREAR D 401C,3,2,Frear
FREAR D 901C,0,0,Frear
Wainani H 361B1,0,0,Wainani
Music Orvis Mauka,2,16,Music
Music Orvis Lobby,2,3,Music
Law Clinical 204,0,1,Law School
Law Clinical 2ndFL Elevator,1,2,Law School
Law Clinical Ewa Outdoor,6,97,Law School
Law Clinical 207,3,3,Law School
Law Clinical 204 Hallway,1,1,Law School
Law Clinical 206,3,4,Law School
Law Clinical 207D,0,1,Law School
Law Clinical 208 Hallway,0,1,Law School
Law Clinical Bridge Outdoor,3,42,Law School
Law Clinical 100 reception,2,4,Law School
Law Clinical 105,1,1,Law School
Law Clinical 107,0,0,Law School
Law Clinical 106 DH,0,0,Law School
Law Clinical 108,1,1,Law School
Law Clinical 106 Ewa,1,1,Law School
Law Clinical 104,0,0,Law School
Wainani G 210,0,5,Wainani
Sinclair B20 Hallway,1,2,Sinclair Library
Sinclair B18 Hallway,2,4,Sinclair Library
Sinclair B31 Hallway,1,2,Sinclair Library
Sinclair B10 Hallway,4,11,Sinclair Library
Sinclair B32 Hallway,1,1,Sinclair Library
Sinclair B23 Hallway,2,2,Sinclair Library
Wainani H 151,0,0,Wainani
Wainani G 211,1,2,Wainani
Wainani I 354,2,11,Wainani
Wainani I 1453,4,12,Wainani
Wainani F 1102,8,12,Wainani
Wainani H 359,0,0,Wainani
Wainani I 253,2,14,Wainani
Wainani I 1054,6,10,Wainani
Wainani I 753,0,9,Wainani
Wainani F 805,1,7,Wainani
Wainani I 755,0,1,Wainani
Wainani I 654,4,6,Wainani
Wainani I 752,0,0,Wainani
Wainani I 751,0,0,Wainani
Wainani I 555,0,7,Wainani
Wainani I 552,2,2,Wainani
Wainani I 653,0,8,Wainani
Wainani I 553,2,19,Wainani
Wainani I 554,4,9,Wainani
Wainani I 651,1,1,Wainani
Wainani I 655,0,0,Wainani
Wainani I 551,3,4,Wainani
Wainani I 754,2,2,Wainani
Wainani I 652,0,0,Wainani
Wainani I 252,1,4,Wainani
Wainani I 355,0,11,Wainani
Wainani I 254,4,35,Wainani
Wainani I 251,0,6,Wainani
Wainani I 352,0,2,Wainani
Wainani I 353,2,17,Wainani
Wainani I 351,0,1,Wainani
Wainani I 255,2,27,Wainani
Wainani I 453,0,6,Wainani
Wainani I 455,0,2,Wainani
Wainani I 452,0,1,Wainani
Wainani I 1055,3,9,Wainani
Wainani I 1052,8,14,Wainani
Wainani I 955,3,7,Wainani
Wainani I 855,1,5,Wainani
Wainani I 851,2,2,Wainani
Wainani I 954,4,9,Wainani
Wainani I 854,2,4,Wainani
Wainani I 1051,3,3,Wainani
Wainani I 852,1,2,Wainani
Wainani I 952,4,6,Wainani
Wainani I 951,1,2,Wainani
Wainani I 853,0,1,Wainani
Wainani I 953,3,17,Wainani
Wainani I 1053,7,8,Wainani
Wainani I 1154,4,12,Wainani
Wainani I 1254,1,3,Wainani
Wainani I 1451,3,5,Wainani
Wainani I 1155,3,6,Wainani
Wainani I 1151,7,9,Wainani
Wainani I 1152,7,13,Wainani
Wainani I 1253,6,20,Wainani
Wainani I 1255,5,7,Wainani
Wainani I 1455,4,8,Wainani
Wainani I 1452,6,6,Wainani
Wainani H 156,0,0,Wainani
Wainani H 153,0,0,Wainani
Wainani F 801,5,8,Wainani
Wainani F 803,7,12,Wainani
Wainani H 256,0,0,Wainani
Wainani H 255,0,0,Wainani
Wainani H 351,1,1,Wainani
Wainani I 1153,4,14,Wainani
Wainani H 260,2,3,Wainani
Wainani H 358,0,0,Wainani
Wainani H 252,0,0,Wainani
Wainani H 259,2,4,Wainani
Wainani H 354,0,0,Wainani
Wainani H 352,1,2,Wainani
Wainani H 362,0,0,Wainani
Wainani H 355,0,0,Wainani
Wainani H 155,0,0,Wainani
Wainani H 251,0,1,Wainani
Wainani H 152,0,0,Wainani
Wainani H 157,0,0,Wainani
Wainani I 1252,3,9,Wainani
Wainani H 357,0,0,Wainani
Bilger Hall 202,1,10,Bilger Hall
Bilger Hall 338,1,2,Bilger Hall
Bilger Hall 341,0,0,Bilger Hall
Krauss 001,1,10,Krauss
Bilger Addition 001 Hallway,0,2,Bilger Addition
Bilger Addition 211 Hallway,1,29,Bilger Addition
Bilger Hall 245 Hallway,2,4,Bilger Hall
Bilger Addition 416 Hallway,3,14,Bilger Addition
Bilger Addition 118 Hallway,1,17,Bilger Addition
Bilger Hall 119,2,9,Bilger Hall
Bilger Addition 206 Hallway,2,6,Bilger Addition
Krauss 017A Hallway,0,0,Krauss
Bilger Addition 012,1,3,Bilger Addition
Krauss 003,0,31,Krauss
Krauss Annex U Rm 7,1,5,Krauss
Bilger Addition 004 Hallway,0,0,Bilger Addition
Bilger Addition 205 Hallway,0,0,Bilger Addition
Krauss 012,1,7,Krauss
Bilger Addition 320 Hallway,0,6,Bilger Addition
Bilger Addition 302 Hallway,1,13,Bilger Addition
Krauss 114,2,17,Krauss
Bilger Addition 508,3,5,Bilger Addition
Krauss Annex 19 Rm 2,0,6,Krauss
Bilger Addition 115 Hallway,2,19,Bilger Addition
Krauss 111,2,18,Krauss
Krauss 115,3,11,Krauss
Bilger Addition 419 Hallway,1,6,Bilger Addition
Krauss Annex 19 Rm 5,0,3,Krauss
Bilger Addition 116 Hallway,1,5,Bilger Addition
Bilger Addition 418 Hallway,2,4,Bilger Addition
Bilger Addition 209,0,0,Bilger Addition
Bilger Hall 150 Makai,6,12,Bilger Hall
Bilger Hall 104,1,21,Bilger Hall
Bilger Addition 102 Hallway,1,20,Bilger Addition
Bilger Addition 317,2,4,Bilger Addition
Krauss Annex U Rm 1,3,116,Krauss
Bilger Addition 307 Hallway,2,5,Bilger Addition
Bilger Addition 402 Hallway,2,10,Bilger Addition
Bilger Addition 511,4,8,Bilger Addition
Bilger Addition 407 Hallway,0,6,Bilger Addition
Krauss 101 (Outside 101D),0,8,Krauss
Krauss 118,1,8,Krauss
Krauss 102C,2,74,Krauss
Krauss 113 Conference Room,0,16,Krauss
Krauss 102D,0,13,Krauss
Burns 4020,2,2,Burns
Kennedy 104 Hallway,1,3,Kennedy
Kennedy 204,0,0,Kennedy
Kennedy Mezzanine,4,8,Kennedy
Kennedy 111 Hallway,3,4,Kennedy
Kennedy Theatre Box Office (rm 207),0,0,Kennedy
Kennedy Landing Outside 404,0,0,Kennedy
Student Health 103 Hallway,4,16,Student Health
Student Health 154 Hallway,3,11,Student Health
Student Health 108,3,23,Student Health
Student Health 146,2,5,Student Health
Kennedy 209 Makai,0,2,Kennedy
Kennedy 210B,1,1,Kennedy
Student Health 122 Hallway,6,22,Student Health
Student Health 114 Hallway,0,2,Student Health
Student Health 111 Hallway,1,5,Student Health
Student Health 136 Hallway,4,29,Student Health
Building 37 Ewa,1,10,Building 37
Building 37 DH,0,8,Building 37
Parking Kiosk EWC,3,73,Entrance Kiosks
MSB 434 Hallway,1,4,Marine Science Building
MSB 312,1,3,Marine Science Building
MSB 102,1,3,Marine Science Building
MSB 317C Hallway,2,6,Marine Science Building
MSB 114 DH Makai,0,0,Marine Science Building
MSB 113,1,8,Marine Science Building
MSB 229 Hallway,0,2,Marine Science Building
MSB 401,0,0,Marine Science Building
MSB 617 Hallway,1,10,Marine Science Building
MSB 414 Hallway,1,1,Marine Science Building
MSB 532 Hallway,2,3,Marine Science Building
MSB 620 Hallway,0,0,Marine Science Building
MSB 100 Hallway,1,7,Marine Science Building
MSB 428 Hallway,1,2,Marine Science Building
MSB 100 DH Makai,0,0,Marine Science Building
MSB 114 Ewa Mauka,0,0,Marine Science Building
MSB 513 Hallway,0,0,Marine Science Building
MSB 301 Hallway,0,1,Marine Science Building
MSB 502,0,1,Marine Science Building
MSB 303,0,3,Marine Science Building
MSB 422,0,0,Marine Science Building
MSB 421 Hallway,0,0,Marine Science Building
MSB 227,1,5,Marine Science Building
MSB 507 Hallway,1,2,Marine Science Building
MSB 307,1,9,Marine Science Building
MSB 212 Hallway,0,0,Marine Science Building
MSB 100 DH Mauka,1,1,Marine Science Building
MSB 626 Hallway,4,4,Marine Science Building
MSB 603 Hallway,2,5,Marine Science Building
MSB 631 Hallway,4,5,Marine Science Building
MSB 205,5,11,Marine Science Building
MSB 315,0,0,Marine Science Building
MSB 522 Hallway,4,6,Marine Science Building
Art 127 Tempo,0,1,Art
Art 103,1,2,Art
MSB 405,2,5,Marine Science Building
MSB 100 Ewa Makai,0,0,Marine Science Building
MSB 114 DH Mauka,0,0,Marine Science Building
Art 331,0,1,Art
MSB 211,1,26,Marine Science Building
MSB 411 Hallway,6,9,Marine Science Building
Art 330,1,1,Art
MSB 519 Hallway,1,1,Marine Science Building
Art 132 Mauka DH,1,1,Art
MSB 430 Hallway,3,4,Marine Science Building
MSB 425 Hallway,1,1,Marine Science Building
MSB 305 Hallway,0,0,Marine Science Building
MSB 316,0,6,Marine Science Building
Art 101 Ewa,1,17,Art
MSB 606 Hallway,2,5,Marine Science Building
MSB 110,0,0,Marine Science Building
Art 207,1,1,Art
MSB 500A,2,2,Marine Science Building
MSB 314,0,0,Marine Science Building
MSB 401 Hallway,1,5,Marine Science Building
MSB 108,1,4,Marine Science Building
MSB 528 Hallway,3,3,Marine Science Building
Art 341,0,1,Art
Art 337,0,0,Art
Wainani H 258,0,0,Wainani
Wainani H 158,0,0,Wainani
Wainani H 257,0,0,Wainani
Wainani H 254,0,0,Wainani
Wainani I 1251,4,5,Wainani
Wainani H 253,1,1,Wainani
Wainani H 356,0,1,Wainani
Wainani H 360,0,0,Wainani
Wainani H 353,3,3,Wainani
Wainani H 361,0,0,Wainani
Wainani I 1454,4,5,Wainani
Wainani F 1403,6,15,Wainani
Wainani F 1405,9,16,Wainani
Wainani F 1203,6,10,Wainani
Wainani F 1204,3,6,Wainani
Wainani F 1201,6,6,Wainani
Wainani F 1205,6,17,Wainani
Wainani F 1401,4,6,Wainani
Wainani F 1104,1,9,Wainani
Wainani F 1202,4,9,Wainani
Wainani F 1103,11,21,Wainani
Wainani F 1101,2,2,Wainani
Wainani F 1404,7,8,Wainani
Wainani F 1501,4,5,Wainani
Wainani F 1502,6,9,Wainani
Wainani F 1503,3,5,Wainani
Wainani F 1001,4,7,Wainani
Wainani F 903,7,12,Wainani
Wainani F 701,5,7,Wainani
Wainani G203,0,2,Wainani
Wainani I 454,1,3,Wainani
Wainani G 301,1,4,Wainani
Wainani G 111,0,1,Wainani
Wainani G 312,0,0,Wainani
Wainani G 209,0,0,Wainani
Wainani G 206,0,2,Wainani
Wainani G 309,0,0,Wainani
Wainani G 308,0,0,Wainani
Wainani G 307,0,3,Wainani
Wainani G 205,0,0,Wainani
Wainani G 306,0,0,Wainani
Wainani G 208,0,2,Wainani
Wainani G 108,0,0,Wainani
Wainani G 305,0,0,Wainani
Wainani G 212,1,5,Wainani
Wainani G 207,0,0,Wainani
Wainani G 311,0,0,Wainani
Wainani G 202,1,4,Wainani
Wainani G 302,0,0,Wainani
Wainani G 304,0,0,Wainani
Wainani G 303,0,1,Wainani
Wainani G 310,0,1,Wainani
Wainani G 204,0,2,Wainani
Wainani G 201,1,4,Wainani
Wainani G 110,0,1,Wainani
Wainani G 105,0,2,Wainani
Wainani G 107,0,0,Wainani
Wainani G 109,0,0,Wainani
Athletics 247,0,10,Athletics
Athletics 246,2,9,Athletics
Wainani H 154,0,0,Wainani
Wainani F 703,6,12,Wainani
Wainani F 702,6,12,Wainani
Wainani F 704,4,7,Wainani
Wainani F 705,6,29,Wainani
Wainani F 305,6,43,Wainani
Wainani F 304,2,10,Wainani
Wainani F 301,4,7,Wainani
Wainani F 303,5,16,Wainani
Wainani F 302,10,22,Wainani
Wainani F 203,4,19,Wainani
Wainani F 202,5,44,Wainani
Wainani F 205,4,19,Wainani
Wainani F 201,6,25,Wainani
Wainani F 204,5,15,Wainani
Wainani F 503,5,26,Wainani
Wainani F 504,2,14,Wainani
Wainani F 505,3,10,Wainani
Wainani F 501,2,3,Wainani
Wainani F 502,11,16,Wainani
Wainani F 605,6,23,Wainani
Wainani F 603,5,15,Wainani
Wainani F 604,5,6,Wainani
Wainani F 602,1,4,Wainani
Wainani F 601,1,1,Wainani
Wainani F 401,9,15,Wainani
Wainani F 402,5,22,Wainani
Wainani F 404,1,4,Wainani
Wainani F 403,3,13,Wainani
Wainani F 405,4,16,Wainani
Sinclair 301 DH Makai,3,20,Sinclair Library
Sinclair 301 Ewa Mauka,8,11,Sinclair Library
Sinclair 301 Ewa Makai,1,1,Sinclair Library
Laulima 424T,3,3,Hale Laulima
Laulima FDO,0,0,Hale Laulima
Pamoa A-2,5,12,Campus Security
Murakami 153,0,0,Murakami
Frear Q 427A,1,1,Frear
Frear 804B,3,8,Frear
Frear 301C,1,4,Frear
Laulima 112,2,18,Hale Laulima
Frear D 1001C,0,0,Frear
Kahawai 416,2,5,Hale Kahawai
Anuenue 310,1,1,Anuenue
Anuenue 312,1,3,Anuenue
Anuenue 313,0,0,Anuenue
Anuenue 315,1,1,Anuenue
Anuenue 305,1,14,Anuenue
Anuenue 307,1,6,Anuenue
Anuenue 302,1,8,Anuenue
Anuenue 304,1,7,Anuenue
Anuenue 215,1,3,Anuenue
Anuenue 212,0,0,Anuenue
Anuenue 213,0,0,Anuenue
Anuenue 202,1,5,Anuenue
Anuenue 210,0,0,Anuenue
Anuenue 207,3,11,Anuenue
Anuenue 205,1,5,Anuenue
Anuenue 204,1,3,Anuenue
Anuenue 111,0,0,Anuenue
Anuenue 110,0,0,Anuenue
Anuenue 107,1,1,Anuenue
Anuenue 105,0,0,Anuenue
Anuenue 104,0,0,Anuenue
Lower Campus 4-7,1,4,Lower Campus
St John 011 Mauka,0,1,St. John
Parking Structure Storage Room,3,3,Parking Structure
Ilima 202LT,3,40,Ilima
Lehua 202T,4,124,Lehua
AgSci 220 Makai Ewa,0,1,Ag. Science
AgSci 204 Mauka Ewa,1,12,Ag. Science
CBA D105,0,0,Shidler CBA
CBA E202,0,0,Shidler CBA
CBA C103,1,1,Shidler CBA
CBA E203,0,0,Shidler CBA
Biomed T208,0,0,Biomed
Kamakakuokalani,1,7,Hawaiian Studies (Kamakakuokalani)
Kamakakuokalani Kanewai,2,11,Hawaiian Studies (Kamakakuokalani)
Stan Sheriff Court Lower JJ Tunnel,1,1,Stan Sheriff Center
Stan Sheriff Court Lower BB Tunnel,1,1,Stan Sheriff Center
